,CAS,Broad_MOA,Specific_MOA,Chemical,Genus,Species,Taxa,Conc,Meets.Model,Water,Units
1,52686,AChE inhibition,Organophosphate,Trichlorfon,Ameiurus,Ameiurus melas,Fish,515,TRUE,FW,ug/L
2,52686,AChE inhibition,Organophosphate,Trichlorfon,Anguilla,Anguilla rostrata,Fish,1320,TRUE,FW,ug/L
3,52686,AChE inhibition,Organophosphate,Trichlorfon,Boeckella,Boeckella triarticulata,Crustacean,3,TRUE,FW,ug/L
4,52686,AChE inhibition,Organophosphate,Trichlorfon,Carassius,Carassius auratus,Fish,52380,TRUE,FW,ug/L
5,52686,AChE inhibition,Organophosphate,Trichlorfon,Carassius,Carassius auratus,Fish,46900,TRUE,FW,ug/L
6,52686,AChE inhibition,Organophosphate,Trichlorfon,Cherax,Cherax destructor,Crustacean (Decapod),55,TRUE,FW,ug/L
7,52686,AChE inhibition,Organophosphate,Trichlorfon,Claassenia,Claassenia sabulosa,Insect,22,TRUE,FW,ug/L
8,52686,AChE inhibition,Organophosphate,Trichlorfon,Daphnia,Daphnia magna,Crustacean,0.35,TRUE,FW,ug/L
9,52686,AChE inhibition,Organophosphate,Trichlorfon,Daphnia,Daphnia pulex,Crustacean,0.18,TRUE,FW,ug/L
10,52686,AChE inhibition,Organophosphate,Trichlorfon,Filinia,Filinia longiseta,Rotifer,14,TRUE,FW,ug/L
11,52686,AChE inhibition,Organophosphate,Trichlorfon,Gammarus,Gammarus lacustris,Crustacean,40,TRUE,FW,ug/L
12,52686,AChE inhibition,Organophosphate,Trichlorfon,Gammarus,Gammarus pseudolimnaeus,Crustacean,140,TRUE,FW,ug/L
13,52686,AChE inhibition,Organophosphate,Trichlorfon,Gammarus,Gammarus pseudolimnaeus,Crustacean,32,TRUE,FW,ug/L
14,52686,AChE inhibition,Organophosphate,Trichlorfon,Gammarus,Gammarus pseudolimnaeus,Crustacean,43,TRUE,FW,ug/L
15,52686,AChE inhibition,Organophosphate,Trichlorfon,Hesperoperla,Hesperoperla pacifica,Insect,16.5,TRUE,FW,ug/L
16,52686,AChE inhibition,Organophosphate,Trichlorfon,Ictalurus,Ictalurus punctatus,Fish,880,TRUE,FW,ug/L
17,52686,AChE inhibition,Organophosphate,Trichlorfon,Ictalurus,Ictalurus punctatus,Fish,7600,TRUE,FW,ug/L
18,52686,AChE inhibition,Organophosphate,Trichlorfon,Keratella,Keratella quadrata,Rotifer,16,TRUE,FW,ug/L
19,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,3170,TRUE,FW,ug/L
20,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,234,TRUE,FW,ug/L
21,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,410,TRUE,FW,ug/L
22,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,1880,TRUE,FW,ug/L
23,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,2820,TRUE,FW,ug/L
24,52686,AChE inhibition,Organophosphate,Trichlorfon,Lepomis,Lepomis macrochirus,Fish,800,TRUE,FW,ug/L
25,52686,AChE inhibition,Organophosphate,Trichlorfon,Micropterus,Micropterus salmoides,Fish,3450,TRUE,FW,ug/L
26,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,2700,TRUE,FW,ug/L
27,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,1680,TRUE,FW,ug/L
28,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,4750,TRUE,FW,ug/L
29,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,6800,TRUE,FW,ug/L
30,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,570,TRUE,FW,ug/L
31,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,620,TRUE,FW,ug/L
32,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus clarkii,Fish,5220,TRUE,FW,ug/L
33,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1800,TRUE,FW,ug/L
34,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1400,TRUE,FW,ug/L
35,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,960,TRUE,FW,ug/L
36,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,4500,TRUE,FW,ug/L
37,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,500,TRUE,FW,ug/L
38,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,3500,TRUE,FW,ug/L
39,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1410,TRUE,FW,ug/L
40,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1120,TRUE,FW,ug/L
41,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,8800,TRUE,FW,ug/L
42,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,700,TRUE,FW,ug/L
43,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,740,TRUE,FW,ug/L
44,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,580,TRUE,FW,ug/L
45,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,570,TRUE,FW,ug/L
46,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,562,TRUE,FW,ug/L
47,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,430,TRUE,FW,ug/L
48,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,370,TRUE,FW,ug/L
49,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,2460,TRUE,FW,ug/L
50,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1750,TRUE,FW,ug/L
51,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1020,TRUE,FW,ug/L
52,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,2600,TRUE,FW,ug/L
53,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,2500,TRUE,FW,ug/L
54,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1100,TRUE,FW,ug/L
55,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1060,TRUE,FW,ug/L
56,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,860,TRUE,FW,ug/L
57,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,820,TRUE,FW,ug/L
58,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,780,TRUE,FW,ug/L
59,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,8000,TRUE,FW,ug/L
60,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,500,TRUE,FW,ug/L
61,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,860,TRUE,FW,ug/L
62,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,700,TRUE,FW,ug/L
63,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,700,TRUE,FW,ug/L
64,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,1750,TRUE,FW,ug/L
65,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,700,TRUE,FW,ug/L
66,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,740,TRUE,FW,ug/L
67,52686,AChE inhibition,Organophosphate,Trichlorfon,Oncorhynchus,Oncorhynchus mykiss,Fish,2460,TRUE,FW,ug/L
68,52686,AChE inhibition,Organophosphate,Trichlorfon,Pimephales,Pimephales promelas,Fish,110000,TRUE,FW,ug/L
69,52686,AChE inhibition,Organophosphate,Trichlorfon,Poecilia,Poecilia reticulata,Fish,7200,TRUE,FW,ug/L
70,52686,AChE inhibition,Organophosphate,Trichlorfon,Pteronarcella,Pteronarcella badia,Insect,9.8,TRUE,FW,ug/L
71,52686,AChE inhibition,Organophosphate,Trichlorfon,Pteronarcella,Pteronarcella badia,Insect,100,TRUE,FW,ug/L
72,52686,AChE inhibition,Organophosphate,Trichlorfon,Pteronarcys,Pteronarcys californica,Insect,35,TRUE,FW,ug/L
73,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,1400,TRUE,FW,ug/L
74,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,300,TRUE,FW,ug/L
75,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,380,TRUE,FW,ug/L
76,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,580,TRUE,FW,ug/L
77,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,2970,TRUE,FW,ug/L
78,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,2000,TRUE,FW,ug/L
79,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,610,TRUE,FW,ug/L
80,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,4400,TRUE,FW,ug/L
81,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo salar,Fish,540,TRUE,FW,ug/L
82,52686,AChE inhibition,Organophosphate,Trichlorfon,Salmo,Salmo trutta,Fish,3500,TRUE,FW,ug/L
83,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,290,TRUE,FW,ug/L
84,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,620,TRUE,FW,ug/L
85,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,240,TRUE,FW,ug/L
86,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,470,TRUE,FW,ug/L
87,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,3400,TRUE,FW,ug/L
88,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,2500,TRUE,FW,ug/L
89,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,8400,TRUE,FW,ug/L
90,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,960,TRUE,FW,ug/L
91,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,840,TRUE,FW,ug/L
92,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,6000,TRUE,FW,ug/L
93,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,650,TRUE,FW,ug/L
94,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,9200,TRUE,FW,ug/L
95,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,2420,TRUE,FW,ug/L
96,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,1100,TRUE,FW,ug/L
97,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus fontinalis,Fish,500,TRUE,FW,ug/L
98,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus namaycush,Fish,1030,TRUE,FW,ug/L
99,52686,AChE inhibition,Organophosphate,Trichlorfon,Salvelinus,Salvelinus namaycush,Fish,550,TRUE,FW,ug/L
100,52686,AChE inhibition,Organophosphate,Trichlorfon,Simocephalus,Simocephalus serrulatus,Crustacean,0.32,TRUE,FW,ug/L
101,52686,AChE inhibition,Organophosphate,Trichlorfon,Simocephalus,Simocephalus serrulatus,Crustacean,0.7,TRUE,FW,ug/L
102,55389,AChE inhibition,Organophosphate,Fenthion,Americamysis,Americamysis bahia,Crustacean,0.15,TRUE,SW,ug/L
103,55389,AChE inhibition,Organophosphate,Fenthion,Americamysis,Americamysis bahia,Crustacean,0.222,TRUE,SW,ug/L
104,55389,AChE inhibition,Organophosphate,Fenthion,Americamysis,Americamysis bahia,Crustacean,0.44,TRUE,SW,ug/L
105,55389,AChE inhibition,Organophosphate,Fenthion,Caecidotea,Caecidotea brevicauda,Crustacean,1800,TRUE,FW,ug/L
106,55389,AChE inhibition,Organophosphate,Fenthion,Crassostrea,Crassostrea virginica,Mollusc,321,TRUE,SW,ug/L
107,55389,AChE inhibition,Organophosphate,Fenthion,Crassostrea,Crassostrea virginica,Mollusc,360,TRUE,SW,ug/L
108,55389,AChE inhibition,Organophosphate,Fenthion,Cyprinodon,Cyprinodon variegatus,Fish,1200,TRUE,SW,ug/L
109,55389,AChE inhibition,Organophosphate,Fenthion,Daphnia,Daphnia magna,Crustacean,5.7,TRUE,FW,ug/L
110,55389,AChE inhibition,Organophosphate,Fenthion,Daphnia,Daphnia magna,Crustacean,5.2,TRUE,FW,ug/L
111,55389,AChE inhibition,Organophosphate,Fenthion,Daphnia,Daphnia pulex,Crustacean,0.8,TRUE,FW,ug/L
112,55389,AChE inhibition,Organophosphate,Fenthion,Farfantepenaeus,Farfantepenaeus duorarum,Crustacean (Decapod),0.11,TRUE,SW,ug/L
113,55389,AChE inhibition,Organophosphate,Fenthion,Gammarus,Gammarus fasciatus,Crustacean,110,TRUE,FW,ug/L
114,55389,AChE inhibition,Organophosphate,Fenthion,Gammarus,Gammarus lacustris,Crustacean,8.4,TRUE,FW,ug/L
115,55389,AChE inhibition,Organophosphate,Fenthion,Hesperoperla,Hesperoperla pacifica,Insect,5.1,TRUE,FW,ug/L
116,55389,AChE inhibition,Organophosphate,Fenthion,Lepomis,Lepomis macrochirus,Fish,1700,TRUE,FW,ug/L
117,55389,AChE inhibition,Organophosphate,Fenthion,Lepomis,Lepomis macrochirus,Fish,3400,TRUE,FW,ug/L
118,55389,AChE inhibition,Organophosphate,Fenthion,Micropterus,Micropterus salmoides,Fish,1220,TRUE,FW,ug/L
119,55389,AChE inhibition,Organophosphate,Fenthion,Micropterus,Micropterus salmoides,Fish,2100,TRUE,FW,ug/L
120,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus clarkii,Fish,1150,TRUE,FW,ug/L
121,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus clarkii,Fish,1570,TRUE,FW,ug/L
122,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus clarkii,Fish,1320,TRUE,FW,ug/L
123,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus clarkii,Fish,1580,TRUE,FW,ug/L
124,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus clarkii,Fish,1020,TRUE,FW,ug/L
125,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus mykiss,Fish,840,TRUE,FW,ug/L
126,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus mykiss,Fish,830,TRUE,FW,ug/L
127,55389,AChE inhibition,Organophosphate,Fenthion,Oncorhynchus,Oncorhynchus mykiss,Fish,550,TRUE,FW,ug/L
128,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3500,TRUE,FW,ug/L
129,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3300,TRUE,FW,ug/L
130,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3200,TRUE,FW,ug/L
131,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3200,TRUE,FW,ug/L
132,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3500,TRUE,FW,ug/L
133,55389,AChE inhibition,Organophosphate,Fenthion,Pimephales,Pimephales promelas,Fish,3300,TRUE,FW,ug/L
134,55389,AChE inhibition,Organophosphate,Fenthion,Poecilia,Poecilia reticulata,Fish,3100,TRUE,FW,ug/L
135,55389,AChE inhibition,Organophosphate,Fenthion,Pteronarcella,Pteronarcella badia,Insect,10.7,TRUE,FW,ug/L
136,55389,AChE inhibition,Organophosphate,Fenthion,Pteronarcys,Pteronarcys californica,Insect,26.5,TRUE,FW,ug/L
137,55389,AChE inhibition,Organophosphate,Fenthion,Pteronarcys,Pteronarcys californica,Insect,4.5,TRUE,FW,ug/L
138,55389,AChE inhibition,Organophosphate,Fenthion,Salvelinus,Salvelinus namaycush,Fish,1370,TRUE,FW,ug/L
139,55389,AChE inhibition,Organophosphate,Fenthion,Salvelinus,Salvelinus namaycush,Fish,1900,TRUE,FW,ug/L
140,55389,AChE inhibition,Organophosphate,Fenthion,Salvelinus,Salvelinus namaycush,Fish,1450,TRUE,FW,ug/L
141,55389,AChE inhibition,Organophosphate,Fenthion,Simocephalus,Simocephalus serrulatus,Crustacean,0.62,TRUE,FW,ug/L
142,56382,AChE inhibition,Organophosphate,Parathion,Americamysis,Americamysis bahia,Crustacean,0.12,TRUE,SW,ug/L
143,56382,AChE inhibition,Organophosphate,Parathion,Caecidotea,Caecidotea brevicauda,Crustacean,600,TRUE,FW,ug/L
144,56382,AChE inhibition,Organophosphate,Parathion,Caecidotea,Caecidotea brevicauda,Crustacean,213,TRUE,FW,ug/L
145,56382,AChE inhibition,Organophosphate,Parathion,Carassius,Carassius auratus,Fish,2170,TRUE,FW,ug/L
146,56382,AChE inhibition,Organophosphate,Parathion,Carassius,Carassius auratus,Fish,1830,TRUE,FW,ug/L
147,56382,AChE inhibition,Organophosphate,Parathion,Carassius,Carassius auratus,Fish,6500,TRUE,FW,ug/L
148,56382,AChE inhibition,Organophosphate,Parathion,Chironomus,Chironomus tentans,Insect,135,TRUE,FW,ug/L
149,56382,AChE inhibition,Organophosphate,Parathion,Claassenia,Claassenia sabulosa,Insect,1.5,TRUE,FW,ug/L
150,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,1,TRUE,FW,ug/L
151,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,1.27,TRUE,FW,ug/L
152,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,1.4,TRUE,FW,ug/L
153,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,1.3,TRUE,FW,ug/L
154,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,1.3,TRUE,FW,ug/L
155,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,0.99,TRUE,FW,ug/L
156,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,0.91,TRUE,FW,ug/L
157,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia magna,Crustacean,0.7,TRUE,FW,ug/L
158,56382,AChE inhibition,Organophosphate,Parathion,Daphnia,Daphnia pulex,Crustacean,0.6,TRUE,FW,ug/L
159,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,0.62,TRUE,FW,ug/L
160,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,0.43,TRUE,FW,ug/L
161,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,0.26,TRUE,FW,ug/L
162,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,0.25,TRUE,FW,ug/L
163,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,4.5,TRUE,FW,ug/L
164,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,2.1,TRUE,FW,ug/L
165,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus fasciatus,Crustacean,1.3,TRUE,FW,ug/L
166,56382,AChE inhibition,Organophosphate,Parathion,Gammarus,Gammarus lacustris,Crustacean,3.5,TRUE,FW,ug/L
167,56382,AChE inhibition,Organophosphate,Parathion,Hesperoperla,Hesperoperla pacifica,Insect,2.8,TRUE,FW,ug/L
168,56382,AChE inhibition,Organophosphate,Parathion,Hesperoperla,Hesperoperla pacifica,Insect,3,TRUE,FW,ug/L
169,56382,AChE inhibition,Organophosphate,Parathion,Hexagenia,Hexagenia bilineata,Insect,15,TRUE,FW,ug/L
170,56382,AChE inhibition,Organophosphate,Parathion,Hexagenia,Hexagenia bilineata,Insect,5,TRUE,FW,ug/L
171,56382,AChE inhibition,Organophosphate,Parathion,Ictalurus,Ictalurus punctatus,Fish,2650,TRUE,FW,ug/L
172,56382,AChE inhibition,Organophosphate,Parathion,Ischnura,Ischnura verticalis,Insect,0.6,TRUE,FW,ug/L
173,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis cyanellus,Fish,395,TRUE,FW,ug/L
174,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis cyanellus,Fish,930,TRUE,FW,ug/L
175,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,161,TRUE,FW,ug/L
176,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,44,TRUE,FW,ug/L
177,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,400,TRUE,FW,ug/L
178,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,510,TRUE,FW,ug/L
179,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,510,TRUE,FW,ug/L
180,56382,AChE inhibition,Organophosphate,Parathion,Lepomis,Lepomis macrochirus,Fish,18,TRUE,FW,ug/L
181,56382,AChE inhibition,Organophosphate,Parathion,Micropterus,Micropterus salmoides,Fish,620,TRUE,FW,ug/L
182,56382,AChE inhibition,Organophosphate,Parathion,Oncorhynchus,Oncorhynchus clarkii,Fish,1970,TRUE,FW,ug/L
183,56382,AChE inhibition,Organophosphate,Parathion,Oncorhynchus,Oncorhynchus clarkii,Fish,1560,TRUE,FW,ug/L
184,56382,AChE inhibition,Organophosphate,Parathion,Oncorhynchus,Oncorhynchus mykiss,Fish,1350,TRUE,FW,ug/L
185,56382,AChE inhibition,Organophosphate,Parathion,Oncorhynchus,Oncorhynchus mykiss,Fish,864,TRUE,FW,ug/L
186,56382,AChE inhibition,Organophosphate,Parathion,Oncorhynchus,Oncorhynchus mykiss,Fish,1430,TRUE,FW,ug/L
187,56382,AChE inhibition,Organophosphate,Parathion,Orconectes,Orconectes nais,Crustacean (Decapod),0.04,TRUE,FW,ug/L
188,56382,AChE inhibition,Organophosphate,Parathion,Pimephales,Pimephales promelas,Fish,1300,TRUE,FW,ug/L
189,56382,AChE inhibition,Organophosphate,Parathion,Poecilia,Poecilia reticulata,Fish,56,TRUE,FW,ug/L
190,56382,AChE inhibition,Organophosphate,Parathion,Pseudacris,Pseudacris triseriata,Amphibian,1080,TRUE,FW,ug/L
191,56382,AChE inhibition,Organophosphate,Parathion,Pteronarcella,Pteronarcella badia,Insect,4.2,TRUE,FW,ug/L
192,56382,AChE inhibition,Organophosphate,Parathion,Pteronarcys,Pteronarcys californica,Insect,36,TRUE,FW,ug/L
193,56382,AChE inhibition,Organophosphate,Parathion,Pteronarcys,Pteronarcys californica,Insect,32,TRUE,FW,ug/L
194,56382,AChE inhibition,Organophosphate,Parathion,Pteronarcys,Pteronarcys californica,Insect,5.4,TRUE,FW,ug/L
195,56382,AChE inhibition,Organophosphate,Parathion,Salvelinus,Salvelinus fontinalis,Fish,2000,TRUE,FW,ug/L
196,56382,AChE inhibition,Organophosphate,Parathion,Salvelinus,Salvelinus fontinalis,Fish,1510,TRUE,FW,ug/L
197,56382,AChE inhibition,Organophosphate,Parathion,Salvelinus,Salvelinus fontinalis,Fish,1760,TRUE,FW,ug/L
198,56382,AChE inhibition,Organophosphate,Parathion,Salvelinus,Salvelinus namaycush,Fish,1490,TRUE,FW,ug/L
199,56382,AChE inhibition,Organophosphate,Parathion,Salvelinus,Salvelinus namaycush,Fish,1920,TRUE,FW,ug/L
200,56382,AChE inhibition,Organophosphate,Parathion,Simocephalus,Simocephalus serrulatus,Crustacean,0.47,TRUE,FW,ug/L
201,56382,AChE inhibition,Organophosphate,Parathion,Simocephalus,Simocephalus serrulatus,Crustacean,0.37,TRUE,FW,ug/L
202,56382,AChE inhibition,Organophosphate,Parathion,Danio- embryo,Danio rerio- embryo,Fish (embryo),5719,TRUE,FW,ug/L
203,56382,AChE inhibition,Organophosphate,Parathion,Danio- embryo,Danio rerio- embryo,Fish (embryo),5114,TRUE,FW,ug/L
204,56382,AChE inhibition,Organophosphate,Parathion,Danio- embryo,Danio rerio- embryo,Fish (embryo),3540,TRUE,FW,ug/L
205,56724,AChE inhibition,Organophosphate,Coumaphos,Crassostrea,Crassostrea virginica,Mollusc,290,TRUE,SW,ug/L
206,56724,AChE inhibition,Organophosphate,Coumaphos,Daphnia,Daphnia magna,Crustacean,0.192,TRUE,FW,ug/L
207,56724,AChE inhibition,Organophosphate,Coumaphos,Gammarus,Gammarus lacustris,Crustacean,0.15,TRUE,FW,ug/L
208,56724,AChE inhibition,Organophosphate,Coumaphos,Gammarus,Gammarus lacustris,Crustacean,0.074,TRUE,FW,ug/L
209,56724,AChE inhibition,Organophosphate,Coumaphos,Gasterosteus,Gasterosteus aculeatus,Fish,1470,TRUE,SW,ug/L
210,56724,AChE inhibition,Organophosphate,Coumaphos,Ictalurus,Ictalurus punctatus,Fish,840,TRUE,FW,ug/L
211,56724,AChE inhibition,Organophosphate,Coumaphos,Lepomis,Lepomis macrochirus,Fish,340,TRUE,FW,ug/L
212,56724,AChE inhibition,Organophosphate,Coumaphos,Micropterus,Micropterus salmoides,Fish,1100,TRUE,FW,ug/L
213,56724,AChE inhibition,Organophosphate,Coumaphos,Oncorhynchus,Oncorhynchus clarkii,Fish,862,TRUE,FW,ug/L
